ID,SVET,LVET,LAT,LAT2,LON,LON2,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER,HEIGHT_RELATIVE,tinitaly_height,copernicus_height,HEIGHT_ABSOLUTE_TIN,diff_tinitaly,HEIGHT_ABSOLUTE_COP,diff_copernicus,outlier_score,slope_tin,aspect_tin,slope_category,corine_code,land_cover,land_cover_level1,local_incidence,is_shadow,geometric_quality,height_category,elevation_range,mean_elevation,std_elevation,longitude,latitude
60127,533,2221,45.524656,45.523971,11.156256,11.150798,353.9,353.9,1.7917774,0.96,353.9,354.44897,353.6279,357.8414199829101,3.3924453735351108,358.60267944335936,4.974780273437489,0.11571047359522724,5.5598426,313.08078,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,38.13017334824421,False,0,200-400m,0.821075439453125,353.99229125976564,0.3414961949911324,667962.9824578387,5043409.619705429
60128,537,2221,45.524697,45.524012,11.156566,11.151108,351.6,351.6,1.7643436,0.96,351.6,352.2986,351.62753,355.54141998291016,3.2428054809570312,356.3026794433594,4.675146484375034,0.11511559935580029,4.088041,304.9755,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,36.764055164502324,False,0,200-400m,0.6986145019531023,351.8420491536458,0.32303607013647073,667987.0691151791,5043414.823443626
60156,527,2222,45.524622,45.523937,11.155782,11.150324,357.3,357.3,1.8047713,0.96,357.3,357.01736,357.23135,361.24141998291014,4.22405548095702,362.0026794433594,4.771325683593773,0.11334078886381088,7.280293,326.77173,Gentle (5-15°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,40.41603807572133,False,0,200-400m,0.28263549804688637,357.1829060872396,0.12036358507717505,667926.0677166358,5043404.850589415
60177,350,2223,45.522825,45.52214,11.142079,11.136621,460.6,460.6,1.8038426,0.95,460.6,460.50858,460.83948,464.54141998291016,4.032844543457031,465.3026794433594,4.463201904296909,0.09754600344728953,31.45791,194.9928,Steep (>30°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,3.9023878381751196,False,4,400-600m,0.330902099609375,460.6493509928385,0.13952464597598138,666861.2772179007,5043176.6317552235
60210,516,2224,45.524559,45.523874,11.154873,11.149415,361.6,361.6,1.8279239,0.95,361.6,361.8848,362.3736,365.54141998291016,3.6566238403320312,366.3026794433594,3.929083251953159,0.11493246198294921,6.8279123,344.9635,Gentle (5-15°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,41.183607162803966,False,0,200-400m,0.7735961914062273,361.9527974446614,0.31945881284168426,667855.2688443485,5043395.950058071
60215,595,2224,45.525438,45.524753,11.161477,11.156019,340.2,340.2,1.7386573,0.97,340.2,340.19675,340.8767,344.1414199829101,3.944673156738247,344.9026794433594,4.025970458984375,0.11545497849337155,5.0916376,252.91322,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,32.78948428713376,False,0,200-400m,0.679962158203125,340.4244852701823,0.3197732129115652,668368.370647857,5043507.436368542
60244,535,2225,45.524788,45.524103,11.156367,11.150909,352.1,352.1,1.8008075,0.96,352.1,353.0833,352.20724,356.04141998291016,2.9581069946289062,356.8026794433594,4.595434570312534,0.11695512256082191,3.9231324,302.0559,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,36.507913245970165,False,0,200-400m,0.9833129882812273,352.46351928710936,0.44044185367874267,667971.2577424629,5043424.516706551
60303,594,2227,45.525515,45.52483,11.161392,11.155934,341.6,341.6,1.7595742,0.97,341.6,341.70294,341.51,345.54141998291016,3.8384780883789062,346.3026794433594,4.792669677734409,0.11698822922292534,6.9089227,247.42557,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,31.53096681427872,False,0,200-400m,0.19293212890625,341.60431722005205,0.07882334841406638,668361.5030680748,5043515.812468042
60323,1137,2227,45.532451,45.531766,11.213671,11.208213,549.6,549.6,1.9697074,0.84,549.6,549.2424,549.54126,553.5414199829102,4.299049377441406,554.3026794433595,4.761419677734466,0.02393905946404995,24.652122,183.03796,Moderate (15-30°),231,Pastures,2. Agricultural Areas,11.241403437614657,False,4,400-600m,0.35762939453127274,549.4612101236979,0.15659002700830166,672422.8449798619,5044397.374037453
60326,208,2228,45.521079,45.520394,11.127865,11.122407,387.4,387.4,1.9433685,0.89,387.4,388.3865,387.9702,391.3414199829101,2.9549148559569858,392.10267944335936,4.132464599609364,0.03758272288849418,15.092101,52.200108,Moderate (15-30°),243,"Land principally occupied by agriculture, with significant areas of natural vegetation",2. Agricultural Areas,47.40350412534145,False,1,200-400m,0.9865051269531477,387.9189066569011,0.4043698710376494,665756.3603860899,5042953.206302408
60370,246,2230,45.521698,45.521013,11.132067,11.126609,427.8,427.8,1.8829893,0.89,427.8,428.55356,427.5989,431.74141998291014,3.18786163330077,432.5026794433594,4.903771972656273,0.06707594402330092,15.855141,193.59996,Moderate (15-30°),243,"Land principally occupied by agriculture, with significant areas of natural vegetation",2. Agricultural Areas,19.155533112977967,False,4,400-600m,0.95465087890625,427.98415527343747,0.41091316901120534,666082.7048395508,5043030.660934005
60379,506,2230,45.524628,45.523943,11.154066,11.148608,368.1,368.1,1.7379458,0.96,368.1,367.91904,368.27582,372.04141998291016,4.122383117675781,372.8026794433594,4.526861572265659,0.11119900658505516,7.2169933,266.39508,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,33.69053283022365,False,0,200-400m,0.356781005859375,368.09828491210936,0.14566028440715817,667792.04270744,5043401.928269356
60382,531,2230,45.524888,45.524203,11.156018,11.15056,354.4,354.4,1.8611468,0.95,354.4,354.4174,353.81396,358.3414199829101,3.9240310668944858,359.10267944335936,5.288714599609364,0.11712069967072436,3.7355425,304.03833,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,36.54497338806884,False,0,200-400m,0.603424072265625,354.21045125325526,0.28044809180047814,667943.7057684936,5043434.895988781
60383,538,2230,45.524962,45.524277,11.156574,11.151116,351.1,351.1,1.7964634,0.94,351.1,351.27322,351.33585,355.04141998291016,3.7681961059570312,355.8026794433594,4.466833496093784,0.11708798040180901,3.794134,288.599,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,35.61041141405488,False,0,200-400m,0.23584594726560226,351.23635660807287,0.09975043641146329,667986.9047903523,5043444.280688896
60405,425,2231,45.52407,45.523385,11.149672,11.144214,508.4,508.4,1.7348722,0.97,508.4,508.68973,509.299,512.3414199829101,3.6516921997069858,513.1026794433594,3.8036682128906705,0.1103163553087767,15.334397,285.787,Moderate (15-30°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,38.74207897612764,False,1,400-600m,0.8990112304687727,508.79624633789064,0.3746686980936433,667450.5593298968,5043330.759893285
60408,524,2231,45.524843,45.524158,11.155462,11.150004,358.2,358.2,1.859904,0.94,358.2,357.32666,357.87982,362.1414199829101,4.814759826660122,362.9026794433594,5.022857666015625,0.11416890101500582,4.8380165,310.92322,Flat (0-5°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,37.54851074203879,False,0,200-400m,0.8733398437499886,357.8021606445313,0.36074373113758995,667900.4203261296,5043428.733380435
60434,340,2232,45.52299,45.522305,11.141336,11.135878,471.5,471.5,1.8708177,0.94,471.5,471.2532,471.34418,475.44141998291013,4.1882156372070085,476.2026794433594,4.858502197265636,0.09646039340205897,12.272263,180.50452,Gentle (5-15°),231,Pastures,2. Agricultural Areas,23.087724195592735,False,0,400-600m,0.246795654296875,471.3657938639323,0.10190676251698191,666802.7646382094,5043193.418258757
60437,423,2232,45.524082,45.523397,11.149541,11.144083,511.1,511.1,1.7350694,0.97,511.1,511.42987,511.68323,515.0414199829102,3.6115493774414062,515.8026794433595,4.119451904296966,0.1103163553087767,15.7382555,279.86438,Moderate (15-30°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,37.41643197365538,False,1,400-600m,0.5832275390624773,511.40436604817705,0.23878365719091274,667440.2934645278,5043331.819748715
60441,526,2232,45.524893,45.524208,11.15561,11.150152,357.1,357.1,1.8658902,0.95,357.1,356.18954,356.30026,361.04141998291016,4.851875305175781,361.8026794433594,5.502416992187534,0.11370726417045707,4.52784,304.7498,Flat (0-5°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,36.95714839366811,False,0,200-400m,0.9104553222656477,356.52993570963537,0.4056226306148851,667911.8291945062,5043434.597812154
60466,207,2233,45.521194,45.520509,11.127618,11.12216,381.6,381.6,1.8922921,0.89,381.6,381.98126,381.89615,385.54141998291016,3.5601577758789062,386.3026794433594,4.406530761718784,0.03631433518132765,17.17447,44.251488,Moderate (15-30°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,50.2536515822431,False,1,200-400m,0.38126220703122726,381.82580362955724,0.1634044825824044,665736.7324679488,5042965.47231978
60471,506,2233,45.524712,45.524027,11.154036,11.148578,367.7,367.7,1.7279982,0.96,367.7,367.95624,368.1995,371.6414199829101,3.685182189941372,372.4026794433594,4.20318603515625,0.11381695477018389,8.010443,277.99045,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,35.23940928794937,False,0,200-400m,0.49949340820313637,367.95191040039066,0.20394028693793384,667789.4501020972,5043411.197635276
60472,531,2233,45.524973,45.524288,11.155994,11.150536,354.4,354.4,1.8269797,0.95,354.4,354.07367,353.41895,358.3414199829101,4.267750549316361,359.10267944335936,5.683734130859364,0.11544328671618936,3.3804255,297.9185,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,36.055170459914244,False,0,200-400m,0.9810546874999773,353.96420491536463,0.4079247769951207,667941.5785225036,5043444.288948899
60495,339,2234,45.523035,45.52235,11.141228,11.13577,471.3,471.3,1.8630741,0.94,471.3,471.0644,470.6748,475.24141998291014,4.177027893066395,476.0026794433594,5.327874755859398,0.09646039340205897,11.168719,169.84004,Gentle (5-15°),231,Pastures,2. Agricultural Areas,24.969495489115445,False,0,400-600m,0.6251953125000114,471.0130655924479,0.25780238128482547,666794.1973439746,5043198.193148586
60522,341,2235,45.523091,45.522406,11.14143,11.135972,472.9,472.9,1.8816823,0.94,472.9,473.15863,473.55273,476.8414199829101,3.6827896118163608,477.60267944335936,4.049945068359364,0.09860261634543244,11.150271,179.41293,Gentle (5-15°),231,Pastures,2. Agricultural Areas,24.224710531448846,False,0,400-600m,0.6527343750000227,473.20378824869795,0.2683840115816039,666809.8069606901,5043204.8343320815
60581,561,2237,45.525423,45.524738,11.158492,11.153034,347.3,347.3,1.7723237,0.96,347.3,347.71582,348.05493,351.24141998291014,3.525599670410145,352.0026794433594,3.9477478027343977,0.11380519212506834,1.1897192,193.23396,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,33.810566477523594,False,0,200-400m,0.7549316406249886,347.69025065104165,0.30872944055111257,668135.3118722353,5043499.512292014
60631,523,2239,45.525057,45.524372,11.155305,11.149847,357.8,357.8,1.8097259,0.94,357.8,356.98148,357.3353,361.74141998291014,4.75994415283202,362.5026794433594,5.167382812500023,0.11483297745219584,4.909671,293.04456,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,36.22114768178017,False,0,200-400m,0.8185241699218864,357.37225748697915,0.3351815755183146,667887.5229789184,5043452.179549415
60692,517,2241,45.52505,45.524365,11.154811,11.149353,360.6,360.6,1.786419,0.95,360.6,360.47162,360.45374,364.54141998291016,4.069801330566406,365.3026794433594,4.848944091796909,0.11403843908562883,4.8218026,284.24368,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,35.47532565282972,False,0,200-400m,0.14626464843752274,360.50845133463537,0.0651450776305603,667848.9662828676,5043450.368644121
60723,526,2242,45.525171,45.524486,11.155497,11.150039,355.3,355.3,1.775834,0.95,355.3,355.85522,355.9485,359.24141998291014,3.386195373535145,360.0026794433594,4.054193115234398,0.11824562664321658,4.889862,295.42828,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,36.4074545550721,False,0,200-400m,0.6484863281249886,355.70123697916665,0.286260687875161,667902.1773929069,5043465.246164397
60752,512,2243,45.525053,45.524368,11.154393,11.148935,362.7,362.7,1.758386,0.96,362.7,362.9515,363.6875,366.6414199829101,3.689912414550747,367.4026794433594,3.715179443359375,0.11706372108162422,5.1235604,288.98303,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,35.938091206492494,False,0,200-400m,0.9875000000000114,363.1130025227865,0.4190063863706288,667816.3148359945,5043449.827845532
60753,525,2243,45.525189,45.524504,11.155412,11.149954,355.9,355.9,1.7735419,0.95,355.9,355.85522,355.9485,359.8414199829101,3.9861953735351108,360.60267944335936,4.654193115234364,0.11642905967700345,4.889862,295.42828,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,36.4074545550721,False,0,200-400m,0.09326171875,355.9012369791667,0.03808398293373151,667895.4860052979,5043467.068081089
60781,331,2244,45.523207,45.522522,11.140316,11.134858,465.4,465.4,1.8567629,0.92,465.4,464.64734,464.6793,469.3414199829101,4.694081115722611,470.10267944335936,5.423388671874989,0.09414434347261008,6.898954,91.44979,Gentle (5-15°),231,Pastures,2. Agricultural Areas,36.811979605572695,False,0,400-600m,0.7526611328124773,464.908876546224,0.34752162156592864,666722.466477252,5043215.406880466
60789,516,2244,45.525124,45.524439,11.154699,11.149241,360.6,360.6,1.7699428,0.95,360.6,361.0838,360.93445,364.54141998291016,3.4576187133789062,365.3026794433594,4.368231201171909,0.11688081679869844,5.197998,276.48395,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,34.83720613627747,False,0,200-400m,0.48380126953122726,360.87274983723955,0.20227199011865835,667839.9998092041,5043458.3555437485
60790,524,2244,45.525208,45.524523,11.15533,11.149872,356.6,356.6,1.7802529,0.94,356.6,356.64954,356.91565,360.54141998291016,3.8918838500976562,361.3026794433594,4.387030029296909,0.11738150188888308,5.0164566,293.3114,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,36.27592254136313,False,0,200-400m,0.31564941406247726,356.721728515625,0.1386060201953894,667889.0259218293,5043469.00737654
60792,561,2244,45.525622,45.524937,11.158445,11.152987,347.7,347.7,1.8034162,0.96,347.7,348.43106,348.66025,351.6414199829101,3.210359191894497,352.4026794433594,3.742431640625,0.11376129302324556,1.4588335,187.23872,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,33.54639194908724,False,0,200-400m,0.9602478027343864,348.26376953125003,0.40947831432977627,668131.0484982713,5043521.521984154
60821,514,2245,45.52513,45.524445,11.154528,11.14907,361.4,361.4,1.7651868,0.95,361.4,361.95157,361.9296,365.3414199829101,3.3898513793944858,366.10267944335936,4.173083496093739,0.11706372108162422,5.096952,267.98383,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,34.08014369494124,False,0,200-400m,0.5515686035156477,361.76038818359376,0.2549907600432876,667826.6282185666,5043458.664538109
60844,562,2246,45.525691,45.525006,11.158522,11.153064,347.8,347.8,1.812898,0.97,347.8,348.4,348.5711,351.74141998291014,3.34142608642577,352.5026794433594,3.9315734863281477,0.11376129302324556,1.457221,187.3923,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,33.5476672969415,False,0,200-400m,0.7711059570312386,348.2570332845052,0.3306351480361782,668136.8558892492,5043529.348931921
60880,519,2247,45.525241,45.524556,11.154922,11.149464,359.6,359.6,1.7818431,0.94,359.6,358.96823,359.20947,363.54141998291016,4.573188781738281,364.3026794433594,5.093206787109409,0.11329135018951936,5.386489,279.9829,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,35.17165616138749,False,0,200-400m,0.6317687988281477,359.2592346191406,0.2603076942213281,667857.0662236679,5043471.820168176
60882,543,2247,45.525499,45.524814,11.156854,11.151396,349.4,349.4,1.7971463,0.95,349.4,349.95312,349.70248,353.3414199829101,3.3882949829101108,354.10267944335936,4.400195312499989,0.11592946903704554,2.4528372,244.5205,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,33.55681915582735,False,0,200-400m,0.5531250000000227,349.6852030436198,0.22614271804680197,668007.1714342195,5043504.525456888
60929,391,2249,45.524292,45.523607,11.147375,11.141917,551.6,551.6,1.7138463,0.97,551.6,551.9357,551.4622,555.5414199829102,3.6056900024414062,556.3026794433595,4.840460205078216,0.10866220997867215,11.306017,271.21445,Gentle (5-15°),231,Pastures,2. Agricultural Areas,34.482545335134425,False,0,400-600m,0.4735107421875,551.6659830729167,0.1988608058842204,667270.5203139919,5043350.633553558
60967,517,2250,45.525305,45.52462,11.154741,11.149283,360.6,360.6,1.7860252,0.94,360.6,361.05917,360.57803,364.54141998291016,3.4822463989257812,365.3026794433594,4.724645996093784,0.11537916406506438,7.2752104,267.84128,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,33.86791310666686,False,0,200-400m,0.48114013671875,360.7457356770833,0.22181542397773613,667842.741184745,5043478.551794772
60968,545,2250,45.525608,45.524923,11.157016,11.151558,349.8,349.8,1.797265,0.94,349.8,349.7705,349.8443,353.74141998291014,3.970912170410145,354.5026794433594,4.658380126953148,0.11329960240020859,2.5105875,248.08612,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,33.65557048219466,False,0,200-400m,0.07379150390625,349.8049357096354,0.030326747648353043,668019.4976330629,5043516.974076332
61006,516,2251,45.525323,45.524638,11.154652,11.149194,361.0,361.0,1.7909979,0.94,361.0,361.05917,360.57803,364.94141998291013,3.8822463989257585,365.7026794433594,5.124645996093761,0.11452785651271585,7.2752104,267.84128,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,33.86791310666686,False,0,200-400m,0.48114013671875,360.8790690104167,0.21423069492432303,667835.7374644607,5043480.365409447
61007,547,2251,45.525659,45.524974,11.15718,11.151722,349.4,349.4,1.801738,0.94,349.4,349.51144,349.84445,353.3414199829101,3.8299758911132358,354.10267944335936,4.258227539062489,0.11315486992669249,2.1979194,256.78503,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,34.114269054468224,False,0,200-400m,0.44445190429689774,349.58529866536463,0.1888125125372343,668032.1527173095,5043522.983326602
61009,565,2251,45.525868,45.525183,11.158751,11.153293,347.9,347.9,1.843826,0.97,347.9,348.79196,348.65778,351.8414199829101,3.0494583129882358,352.60267944335936,3.9449035644531136,0.11371520443282385,1.2275208,204.1745,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,33.80095046454056,False,0,200-400m,0.8919616699218977,348.4499125162761,0.3926867184711163,668154.2112107234,5043549.492732597
61042,542,2252,45.525631,45.524946,11.156746,11.151288,350.4,350.4,1.7918048,0.95,350.4,350.60748,349.99405,354.3414199829101,3.7339370727538608,355.10267944335936,5.108630371093739,0.11459284984570156,2.6973631,238.56429,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,33.19594032262433,False,0,200-400m,0.613433837890625,350.33384399414064,0.25476489972881944,667998.3444676294,5043518.964089004
61043,549,2252,45.52571,45.525025,11.157339,11.151881,348.9,348.9,1.7977131,0.95,348.9,349.11005,349.77374,352.8414199829101,3.7313735961913608,353.60267944335936,3.8289367675781136,0.11338990031277008,2.0740705,249.69592,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,33.931138889565204,False,0,200-400m,0.8737426757812727,349.2612630208334,0.37238548010993544,668044.4173220033,5043528.982134163
61098,536,2254,45.52562,45.524935,11.15622,11.150762,351.6,351.6,1.7564396,0.95,351.6,352.01993,351.13428,355.54141998291016,3.5214920043945312,356.3026794433594,5.168402099609409,0.11655722892835269,2.357088,250.01436,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,33.80307806399271,False,0,200-400m,0.885650634765625,351.58473510742186,0.3617264384625996,667957.3011642534,5043516.641139095
61156,519,2256,45.525498,45.524813,11.154868,11.14941,360.4,360.4,1.7917504,0.96,360.4,359.957,360.11963,364.3414199829101,4.384419250488236,365.10267944335936,4.983050537109364,0.11177685442068513,6.812406,253.71631,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,32.26294954031524,False,0,200-400m,0.44299926757810226,360.158876546224,0.18297061822658378,667852.0846164753,5043500.258966444
61175,331,2257,45.523569,45.522884,11.140165,11.134707,462.9,462.9,1.7937367,0.91,462.9,463.79257,463.3139,466.8414199829101,3.0488479614257358,467.60267944335936,4.288775634765614,0.09410425945661421,7.5361204,105.710396,Gentle (5-15°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,35.21990357871452,False,0,400-600m,0.8925720214843977,463.3354919433594,0.3647106058746486,666709.6045360512,5043255.310067281
61181,544,2257,45.525795,45.52511,11.156873,11.151415,349.8,349.8,1.7954106,0.95,349.8,350.36212,350.00827,353.74141998291014,3.379298400878895,354.5026794433594,4.494409179687523,0.1143684093829675,3.098127,261.3412,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,34.01496005301823,False,0,200-400m,0.5621215820312386,350.056797281901,0.23203637914486067,668007.7736664873,5043537.449718039
61206,515,2258,45.525514,45.524829,11.154545,11.149087,362.8,362.8,1.809312,0.97,362.8,363.67975,363.289,366.74141998291014,3.061671447753895,367.5026794433594,4.213677978515648,0.11616053132255155,9.33497,253.9474,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,31.5637944645115,False,0,200-400m,0.8797485351562386,363.25624999999997,0.3599017135408363,667826.8134518572,5043501.361042565
61207,546,2258,45.525845,45.52516,11.157032,11.151574,349.2,349.2,1.8013298,0.95,349.2,349.99545,350.00375,353.1414199829101,3.145967102050747,353.9026794433594,3.89892578125,0.11379670582241425,2.5577939,258.407,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,34.046771885280954,False,0,200-400m,0.8037536621093864,349.7330688476563,0.37695182981252645,668020.0412408947,5043543.3373819245
61272,526,2260,45.525681,45.524996,11.15536,11.149902,355.4,355.4,1.7558106,0.96,355.4,355.6855,355.66785,359.3414199829101,3.6559341430663608,360.10267944335936,4.434832763671864,0.11686961097334442,12.332851,259.12814,Gentle (5-15°),242,Complex cultivation patterns,2. Agricultural Areas,32.01978639709512,False,0,200-400m,0.28548583984377274,355.58444417317713,0.13062037808599414,667889.9610522825,5043521.618654254
61273,529,2260,45.525712,45.525027,11.155593,11.150135,353.7,353.7,1.7537266,0.95,353.7,354.1934,353.36783,357.6414199829101,3.448030090331997,358.4026794433594,5.03485107421875,0.11670526373021833,2.121483,272.6785,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,34.711498246568304,False,0,200-400m,0.8255615234375,353.7537394205729,0.3391694770442909,667908.0640567091,5043525.55006661
61323,329,2262,45.523681,45.522996,11.139909,11.134451,461.0,461.0,1.8330231,0.9,461.0,461.63232,461.361,464.94141998291013,3.3090957641601335,465.7026794433594,4.341687011718761,0.09253647272792936,7.9062433,103.531906,Gentle (5-15°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,35.56317011247101,False,0,400-600m,0.63232421875,461.3311055501302,0.2590088784440445,666689.2815151921,5043267.22114974
61379,277,2264,45.523009,45.522324,11.134418,11.12896,420.1,420.1,1.857095,0.89,420.1,420.97803,420.09256,424.04141998291016,3.0633926391601562,424.8026794433594,4.710119628906284,0.07127021198744943,21.519936,140.57767,Moderate (15-30°),243,"Land principally occupied by agriculture, with significant areas of natural vegetation",2. Agricultural Areas,26.71541841029767,False,1,400-600m,0.885467529296875,420.390195719401,0.4156708257173277,666262.4472360011,5043181.175397131
61447,597,2266,45.526668,45.525983,11.161451,11.155993,346.2,346.2,1.7334429,0.97,346.2,346.66666,346.4177,350.1414199829101,3.474763488769497,350.9026794433594,4.4849853515625,0.11167127189466397,4.856249,248.19812,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,32.51777508720069,False,0,200-400m,0.46665649414063637,346.42811686197916,0.1906542183895792,668362.669419679,5043644.03020646
61517,331,2269,45.523911,45.523226,11.140089,11.134631,463.8,463.8,1.8834754,0.91,463.8,464.35382,463.9419,467.74141998291014,3.387599182128895,468.5026794433594,4.560784912109398,0.09684359596411213,8.597394,112.75383,Gentle (5-15°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,34.315447446874316,False,0,400-600m,0.5538208007812386,464.0319051106771,0.23488408226341928,666702.6588633063,5043293.147125096
61568,330,2271,45.523952,45.523267,11.139959,11.134501,462.5,462.5,1.8839159,0.91,462.5,463.0525,462.79993,466.44141998291013,3.3889297485351335,467.2026794433594,4.402752685546886,0.09575194175378005,7.9048285,111.60558,Gentle (5-15°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,34.45901503259866,False,0,400-600m,0.552490234375,462.7841389973958,0.22582929364775534,666692.3855393959,5043297.432070903
61803,354,2278,45.524574,45.523889,11.14309,11.137632,514.1,514.1,1.8547197,0.94,514.1,514.7772,514.4919,518.0414199829102,3.2641983032226562,518.8026794433595,4.310797119140716,0.09385401476654559,10.949482,177.99632,Gentle (5-15°),231,Pastures,2. Agricultural Areas,24.50175367459456,False,0,400-600m,0.6772216796874773,514.456368001302,0.27761274131285063,666935.0564593096,5043373.0413488895
61858,274,2280,45.523467,45.522782,11.134325,11.128867,434.8,434.8,1.9315168,0.9,434.8,434.8506,434.26584,438.74141998291014,3.890834045410145,439.5026794433594,5.236840820312523,0.07011010750687974,21.327124,155.73877,Moderate (15-30°),243,"Land principally occupied by agriculture, with significant areas of natural vegetation",2. Agricultural Areas,21.367875765141903,False,0,400-600m,0.584747314453125,434.63880818684896,0.2645366463715094,666253.8348112938,5043231.864829179
61882,251,2281,45.523265,45.52258,11.132592,11.127134,451.1,451.1,1.8155947,0.91,451.1,451.45322,450.98242,455.04141998291016,3.5882034301757812,455.8026794433594,4.820257568359409,0.06733726381569177,6.226415,218.78067,Gentle (5-15°),243,"Land principally occupied by agriculture, with significant areas of natural vegetation",2. Agricultural Areas,29.558086647011137,False,1,400-600m,0.470794677734375,451.1785461425781,0.20006503864356887,666119.0920140119,5043205.835163402
61952,360,2283,45.524848,45.524163,11.144049,11.138591,537.0,537.0,1.8083532,0.94,537.0,537.5133,537.36255,540.9414199829101,3.4281143188476335,541.7026794433593,4.3401306152343295,0.10180577166282873,19.347576,115.39093,Moderate (15-30°),231,Pastures,2. Agricultural Areas,35.2243383268756,False,1,400-600m,0.5133056640625,537.2919514973959,0.2154199983276445,667009.1363749774,5043405.476798521
61957,539,2283,45.526491,45.525806,11.156367,11.150909,356.8,356.8,1.8185906,0.97,356.8,356.80066,356.88812,360.74141998291014,3.940760803222645,361.5026794433594,4.614556884765648,0.10886477032599301,17.169428,231.49799,Moderate (15-30°),242,Complex cultivation patterns,2. Agricultural Areas,24.034316931860822,False,0,200-400m,0.08812255859373863,356.8295939127604,0.041386877282359215,667966.1872941644,5043613.713610102
62004,537,2284,45.526504,45.525819,11.156251,11.150793,360.2,360.2,1.8029964,0.97,360.2,359.67548,360.2997,364.1414199829101,4.465943908691372,364.9026794433594,4.60296630859375,0.10653341472954841,22.583406,226.4773,Moderate (15-30°),242,Complex cultivation patterns,2. Agricultural Areas,20.294892203022506,False,0,200-400m,0.624237060546875,360.0583964029948,0.2738085230639095,667957.0901311245,5043614.9150991505
62010,595,2284,45.52716,45.526475,11.16118,11.155722,348.6,348.6,1.7972064,0.97,348.6,349.5766,348.97177,352.54141998291016,2.9648208618164062,353.3026794433594,4.330908203125034,0.11203887180022232,3.512318,237.69968,Flat (0-5°),242,Complex cultivation patterns,2. Agricultural Areas,32.631588945598864,False,0,200-400m,0.9765991210937273,349.04945678710936,0.40246138032131884,668340.0388777571,5043698.121101753
62038,445,2285,45.525804,45.525119,11.150786,11.145328,496.0,496.0,1.8253297,0.95,496.0,495.652,496.6489,499.94141998291013,4.2894119262695085,500.7026794433594,4.053784179687511,0.10971165035039682,21.347342,196.46602,Moderate (15-30°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,13.805710150334042,False,4,400-600m,0.99688720703125,496.1003011067708,0.41311117139758896,667532.4062376944,5043525.725534608
